STREET NAME ID,STREET PREFIX DIRECTION,STREET PREFIX TYPE,STREET NAME,STREET SUFFIX TYPE,STREET SUFFIX DIRECTION,STREET EXTENSION,POSTAL COMMUNITY,MUNICIPAL COMMUNITY,NOTATION,PRIVATE STREET,FRONTAGE ROAD
572,,,BLUEBERRY,ST,,,BATON ROUGE,BATON ROUGE,,NO,NO
5720,,,LAKE VISTA,DR,,,GREENWELL SPRINGS,CENTRAL,,NO,NO
5721,,,LAKE PORT,DR,,,GREENWELL SPRINGS,CENTRAL,,NO,NO
5722,,,LAKESIDE,DR,,,GREENWELL SPRINGS,CENTRAL,,NO,NO
5723,,,LAKE,CT,,,GREENWELL SPRINGS,CENTRAL,,NO,NO
5724,,,OAK BEND,DR,,,BATON ROUGE,PARISH,,NO,NO
5725,,,OAKRIDGE PARK,AVE,,,BATON ROUGE,PARISH,,NO,NO
5726,,,OAKLEY TRACE,DR,,,BATON ROUGE,PARISH,,NO,NO
5727,,,SHADY OAKS,DR,,,BATON ROUGE,BATON ROUGE,,NO,NO
5728,,,TRADITION,AVE,,,BATON ROUGE,PARISH,,NO,NO
5729,,,CHESTNUT OAK,DR,,,BATON ROUGE,PARISH,,NO,NO
573,,,BLUEBONNET,BLVD,,,BATON ROUGE,"BATON ROUGE,PARISH",,NO,NO
5730,,,SUGAR MAPLE,AVE,,,BATON ROUGE,PARISH,,NO,NO
5731,,,MILLS,DR,,,ZACHARY,PARISH,,NO,NO
5732,,,LITTLE POPLAR,AVE,,,BATON ROUGE,PARISH,,NO,NO
5733,,,AUBINWOOD,DR,,,BATON ROUGE,BATON ROUGE,,NO,NO
5734,,,SUMMERLEAF,CIR,,,BATON ROUGE,BATON ROUGE,,NO,NO
5735,,,WOODLEAF,AVE,,,BATON ROUGE,BATON ROUGE,,NO,NO
5736,N,,CAPITOL PARK,CT,,,BATON ROUGE,BATON ROUGE,,NO,NO
5737,S,,CAPITOL PARK,CT,,,BATON ROUGE,BATON ROUGE,,NO,NO
16879,,,TOUCHDOWN VILLAGE,LN,,,BATON ROUGE,BATON ROUGE,,NO,NO
5739,,,EVAN BROOKS,DR,,,BATON ROUGE,BATON ROUGE,,NO,NO
5740,,,BRONCO,LN,,,ZACHARY,ZACHARY,,NO,NO
5743,S,,SANDERLAND,AVE,,,BATON ROUGE,PARISH,,NO,NO
5744,,,SASSY,LN,,,BATON ROUGE,BATON ROUGE,,YES,NO
5745,,,BRADMORE,DR,,,BATON ROUGE,BATON ROUGE,,YES,NO
5746,,,BLAKERIDGE,AVE,,,BATON ROUGE,BATON ROUGE,,YES,NO
5747,,,SHENANDOAH VIEW,CT,,,BATON ROUGE,PARISH,,NO,NO
5749,,,SPILLER'S,WAY,,,BATON ROUGE,PARISH,,YES,NO
575,,,BLUEBONNET,RD,,,BATON ROUGE,PARISH,,NO,NO
5751,N,,FAIRWAY,DR,,,ZACHARY,ZACHARY,,NO,NO
5753,,,SPRINGGLEN,CT,,,BATON ROUGE,PARISH,,NO,NO
5754,,,ROSE HILL,DR,,,BATON ROUGE,PARISH,,NO,NO
5755,,,MANCHAC VIEW,CT,,,BATON ROUGE,PARISH,,NO,NO
5756,,,OLD SIEGEN,LN,,,BATON ROUGE,PARISH,,NO,NO
5757,,,CRANDON,DR,,,BATON ROUGE,PARISH,,NO,NO
5758,,,BEAUMONT,LN,,,BATON ROUGE,BATON ROUGE,,YES,NO
5759,W,,ERIN,AVE,,,BATON ROUGE,PARISH,,NO,NO
576,N,,BLUEBONNET,RD,,,BATON ROUGE,BATON ROUGE,,NO,NO
5760,,,BELLEVIEW,DR,,,BATON ROUGE,BATON ROUGE,,NO,NO
5761,,,GARDEN PARK,AVE,,,BATON ROUGE,PARISH,,NO,NO
5762,,,SKIP BERTMAN,DR,,,BATON ROUGE,BATON ROUGE,,NO,NO
5764,N,,NEWBURY,DR,,,BATON ROUGE,PARISH,,NO,NO
5765,,,MONTERREY,DR,,,BATON ROUGE,BATON ROUGE,,NO,NO
5766,,,VILLARIDGE,DR,,,BATON ROUGE,PARISH,,NO,NO
5767,,,MANCHAC,RD,,,ST. GABRIEL,PARISH,,NO,NO
5768,,,CENTRAL PARK,AVE,,,CENTRAL,CENTRAL,,NO,NO
5769,,,ESSEN COVE,DR,,,BATON ROUGE,PARISH,,NO,NO
577,,,BLUEBONNET CENTRE,BLVD,,,BATON ROUGE,PARISH,,NO,NO
5770,,,CLARK,DR,,,BATON ROUGE,PARISH,,NO,NO
5771,,,RUSH,DR,,,SLAUGHTER,ZACHARY,,NO,NO
5775,,,RICHMOND,ST,,,BAKER,PARISH,,NO,NO
5777,,,MAGAZINE,DR,,,BATON ROUGE,PARISH,,NO,NO
5778,,,MAISON DEVILLE,AVE,,,BATON ROUGE,PARISH,,NO,NO
5779,,,GRASSY LAKE,DR,,,BATON ROUGE,PARISH,,NO,NO
578,,,BLUE CROSS,PKWY,,,BATON ROUGE,PARISH,,NO,NO
5780,,,SUNSHINE PARK,CT,,,BATON ROUGE,PARISH,,NO,NO
5781,,,WOODLAND OAKS,DR,,,BATON ROUGE,PARISH,,NO,NO
5782,,,WOODLAND POND,DR,,,BATON ROUGE,PARISH,,NO,NO
5783,,,DOC OLENA,DR,,,BATON ROUGE,PARISH,,NO,NO
5784,,,THREE BARS,DR,,,BATON ROUGE,PARISH,,NO,NO
5785,,,DOC BAR,AVE,,,BATON ROUGE,PARISH,,NO,NO
5786,,,LEYLAND,CT,,,BATON ROUGE,BATON ROUGE,,YES,NO
5787,,,BELLE BRITTANY,AVE,,,BATON ROUGE,PARISH,,NO,NO
5788,,,BELLE FAMILLE,AVE,,,BATON ROUGE,PARISH,,NO,NO
5789,,,BELLE CHRISTI,DR,,,BATON ROUGE,PARISH,,NO,NO
579,,,BLUEFIELD,DR,,,GREENWELL SPRINGS,CENTRAL,,NO,NO
5790,,,BEAU DARREN,DR,,,BATON ROUGE,PARISH,,NO,NO
5791,,,BELLE ANGELA,AVE,,,BATON ROUGE,PARISH,,NO,NO
5792,,,BELLE CANDICE,CT,,,BATON ROUGE,PARISH,,NO,NO
5793,,,LAKE MARTHA,CT,,,BATON ROUGE,PARISH,,NO,NO
5794,,,LAKE CHARLES,CT,,,BATON ROUGE,PARISH,,NO,NO
5795,N,,JOOR,RD,,,ZACHARY,"CENTRAL,PARISH",,NO,NO
5796,,,MORGAN BEND,DR,,,BATON ROUGE,BATON ROUGE,,NO,NO
5797,W,,LAKE ESTATES,AVE,,,BATON ROUGE,PARISH,,NO,NO
5798,,,RILEY,RD,,,PRIDE,PARISH,,NO,NO
5799,,,IDLE OAKS,DR,,,BATON ROUGE,BATON ROUGE,,YES,NO
58,N,,46TH,ST,,,BATON ROUGE,BATON ROUGE,,NO,NO
580,,,LAKE TRAIL,DR,,,BATON ROUGE,PARISH,,NO,NO
5800,,,VILLA CREEK,AVE,,,BATON ROUGE,PARISH,,NO,NO
5801,,,COLLEGIATE,CT,,,BATON ROUGE,PARISH,,NO,NO
5803,,,SPENCER,CT,,,BATON ROUGE,BATON ROUGE,,NO,NO
5804,,,MORRIS,RD,,,PRIDE,PARISH,,NO,NO
5805,,,CYPRESS MANOR,CT,,,BATON ROUGE,BATON ROUGE,,YES,NO
5806,,,PROVERBS,AVE,,,BATON ROUGE,PARISH,,YES,NO
5807,N,,3RD,ST,,,BATON ROUGE,BATON ROUGE,,NO,NO
5808,,,CHAMPIONSHIP,DR,,,BATON ROUGE,PARISH,,NO,NO
5809,,,RICHLAND,CIR,,,BATON ROUGE,BATON ROUGE,,NO,NO
581,,,BLUE HERON,CT,,,BATON ROUGE,PARISH,,NO,NO
5810,N,,LAKE ESTATES,AVE,,,BATON ROUGE,PARISH,,NO,NO
5811,,,BOCAGE LAKE,DR,,,BATON ROUGE,BATON ROUGE,,YES,NO
5812,,,BOCAGE LAKE,CT,,,BATON ROUGE,BATON ROUGE,,YES,NO
5813,,,FOUNTAIN,LN,,,BATON ROUGE,BATON ROUGE,,YES,NO
5814,N,,FOUNTAIN,LN,,,BATON ROUGE,BATON ROUGE,,YES,NO
5815,,RUE,BOCAGE,,,,BATON ROUGE,BATON ROUGE,,YES,NO
5816,,,CEDAR LODGE,DR,,,BATON ROUGE,BATON ROUGE,,YES,NO
5817,,,COMPTON,CT,,,BATON ROUGE,BATON ROUGE,,NO,NO
5818,,,RIVER BREEZE,DR,,,BATON ROUGE,PARISH,,YES,NO
5819,,,WOOD DUCK,DR,,,BATON ROUGE,PARISH,,YES,NO
582,,,BLUERIDGE,ST,,,BATON ROUGE,BATON ROUGE,,NO,NO
5820,N,,BEAVER,DR,,,GREENWELL SPRINGS,CENTRAL,,NO,NO
5821,,,CLAUDETTE,DR,,,ZACHARY,PARISH,,NO,NO
5823,,,MARTHA,DR,,,ZACHARY,PARISH,,NO,NO
5824,,,PARKLANE,DR,,,CENTRAL,CENTRAL,,NO,NO
5825,,,KENT,RD,,,ZACHARY,PARISH,,NO,NO
5826,,,OPPORTUNITY,AVE,,,BATON ROUGE,PARISH,,NO,NO
5827,,,KNOX,DR,,,BATON ROUGE,PARISH,,NO,NO
5829,,,SPRINGMORNING,DR,,,BATON ROUGE,PARISH,,NO,NO
583,,,BLUESTONE,DR,,,BATON ROUGE,PARISH,,YES,NO
5837,,,OLD SCENIC,HWY,,,ZACHARY,"PARISH,ZACHARY",,NO,NO
5838,,,LA 68,HWY,,,JACKSON,PARISH,,NO,NO
584,,,BLUEWATER,DR,,,BATON ROUGE,PARISH,,NO,NO
5840,,,MARKET,ST,,,BATON ROUGE,PARISH,,NO,NO
5841,,,HATTERAS,AVE,,,BATON ROUGE,BATON ROUGE,,NO,NO
5842,,,DAWSON'S CREEK,LN,,,BATON ROUGE,BATON ROUGE,,NO,NO
5843,,,OLD CREEK,AVE,,,BATON ROUGE,BATON ROUGE,,NO,NO
5844,,,CREEKWOOD,DR,,,BATON ROUGE,BATON ROUGE,,NO,NO
5845,,,CREEKSIDE,AVE,,,BATON ROUGE,BATON ROUGE,,NO,NO
5847,,,BEAVER CREEK,BLVD,,,ZACHARY,PARISH,,NO,NO
5848,,,BEAVER COVE,CT,,,ZACHARY,PARISH,,NO,NO
5849,,,FAIRWINDS,AVE,,,ZACHARY,PARISH,,NO,NO
585,,,BLUFF CREEK,DR,,,BAKER,PARISH,,NO,NO
5850,,,DAWSON COMMONS,AVE,,,BATON ROUGE,BATON ROUGE,,NO,NO
5851,,,ROYAL RIDGE,AVE,,,BATON ROUGE,PARISH,,NO,NO
5853,,,HIGHLAND CLUB,AVE,,,BATON ROUGE,PARISH,,NO,NO
5854,,,COUNTRY LAKE,DR,,,BATON ROUGE,PARISH,,NO,NO
5855,,,LAKE FOREST,DR,,,BATON ROUGE,PARISH,,NO,NO
5857,,,PERKINS,RD,E,,BATON ROUGE,PARISH,,NO,NO
5858,,,LA LOUISIANE,CT,N,,BATON ROUGE,PARISH,,NO,NO
5859,,,SHADOW HILL,DR,,,BATON ROUGE,PARISH,,NO,NO
586,,,BLUFFTON,AVE,,,BATON ROUGE,PARISH,,NO,NO
5860,,,SHADY ELM,AVE,,,BATON ROUGE,PARISH,,NO,NO
5861,,,SHADOWS LAKE,BLVD,,,BATON ROUGE,PARISH,,NO,NO
5862,,,GRAND VIEW,DR,,,BATON ROUGE,PARISH,,NO,NO
5863,,,GLENFIELD,DR,,,BATON ROUGE,PARISH,,NO,NO
5864,,,HIGHCREST,DR,,,BATON ROUGE,PARISH,,NO,NO
5865,,,FOXFIELD,DR,,,BATON ROUGE,PARISH,,NO,NO
5867,,,OLD GARDEN,LN,,,BATON ROUGE,BATON ROUGE,,YES,NO
5869,,,SPRINGVALLEY,AVE,,,BATON ROUGE,PARISH,,NO,NO
587,,BOULEVARD,LOUISIANE,,,,BATON ROUGE,PARISH,,YES,NO
5870,,,SPRINGSTONE,DR,,,BATON ROUGE,PARISH,,NO,NO
5872,,,BETTY SMOTHERS,AVE,,,BATON ROUGE,PARISH,SEE STREET NAME CHANGE LIST,NO,NO
5873,,,GRANVILLE,CT,,,BATON ROUGE,PARISH,,NO,NO
5874,,,MYERS PARK,AVE,,,BATON ROUGE,PARISH,,NO,NO
5875,,,PROVIDENCE,RD,,,BATON ROUGE,PARISH,,NO,NO
5878,,,EAST END,DR,,,BATON ROUGE,BATON ROUGE,,NO,NO
588,,BOULEVARD,DE PROVINCE,,,,BATON ROUGE,BATON ROUGE,,NO,NO
5880,,,PROVINCE,LN,,,BATON ROUGE,BATON ROUGE,,YES,NO
5881,,,LIGHTHOUSE,AVE,,,GREENWELL SPRINGS,CENTRAL,,NO,NO
5882,,,MAGNOLIA COVE,RD,,,BATON ROUGE,PARISH,,YES,NO
5883,,,REITZ,AVE,,,BATON ROUGE,PARISH,,NO,NO
5884,,,VINTAGE,CT,,,BATON ROUGE,BATON ROUGE,,NO,NO
5885,,,ESSEX BAY,CT,,,BATON ROUGE,BATON ROUGE,,NO,NO
5886,N,,SUNSET HILL,AVE,,,BATON ROUGE,BATON ROUGE,,NO,NO
5887,W,,SUNSET HILL,AVE,,,BATON ROUGE,BATON ROUGE,,NO,NO
5888,S,,SUNSET HILL,AVE,,,BATON ROUGE,BATON ROUGE,,NO,NO
5889,E,,SUNSET HILL,AVE,,,BATON ROUGE,BATON ROUGE,,NO,NO
589,,,BOARD,DR,,,BATON ROUGE,PARISH,,NO,NO
5890,,,TURNBERRY,CT,,,BATON ROUGE,PARISH,,NO,NO
5894,,,WILDFLOWER,LN,,,BATON ROUGE,BATON ROUGE,,YES,NO
5895,,,LAKE PASS,DR,,,GREENWELL SPRINGS,CENTRAL,,NO,NO
5896,,,LAKE STREAM,DR,,,GREENWELL SPRINGS,CENTRAL,,NO,NO
5898,,,ARBOR,CT,,,BATON ROUGE,PARISH,,NO,NO
5899,,,RUELLE DE GRACE,DR,,,BATON ROUGE,PARISH,,YES,NO
59,N,,47TH,ST,,,BATON ROUGE,BATON ROUGE,,NO,NO
590,,,BOARDWALK,DR,,,BATON ROUGE,BATON ROUGE,SEE STREET NAME CHANGE LIST,NO,NO
5900,,,HOMESTEAD,DR,,,BATON ROUGE,PARISH,,NO,NO
5901,,,EASTBAY,DR,,,BATON ROUGE,BATON ROUGE,,NO,NO
5902,,,NORTHSHORE,AVE,,,BATON ROUGE,BATON ROUGE,,NO,NO
5903,,,SOUTHPASS,AVE,,,BATON ROUGE,BATON ROUGE,,NO,NO
5906,,,SANTA MARIA,PKWY,,,BATON ROUGE,PARISH,,NO,NO
5907,,,SANTA MARIA,DR,,,BATON ROUGE,PARISH,,NO,NO
5908,,,FAIRWAY OAKS,AVE,,,BATON ROUGE,PARISH,,NO,NO
5909,,,FAIRWAY OAKS,CT,,,BATON ROUGE,PARISH,,NO,NO
591,W,,BOARDWALK,DR,,,BATON ROUGE,BATON ROUGE,SEE STREET NAME CHANGE LIST,NO,NO
5910,,,GREEN HILL,AVE,,,BATON ROUGE,PARISH,,NO,NO
5911,,,SHADY PATH,CT,,,BATON ROUGE,PARISH,,NO,NO
5912,,,SHADOWS LAKE,DR,,,BATON ROUGE,PARISH,,NO,NO
5913,,,SHADY CREEK,AVE,,,BATON ROUGE,PARISH,,NO,NO
5914,,,SHADY VIEW,DR,,,BATON ROUGE,PARISH,,NO,NO
5915,,,HILLSTONE,DR,,,BATON ROUGE,PARISH,,NO,NO
5916,,,HILLROSE,AVE,,,BATON ROUGE,PARISH,,NO,NO
5917,,,HILL POINTE,AVE,,,BATON ROUGE,PARISH,,NO,NO
5918,,,SPRINGRIDGE,AVE,,,BATON ROUGE,PARISH,,NO,NO
5919,,,SPRING POINTE,DR,,,BATON ROUGE,PARISH,,NO,NO
592,,,BOBBY,ST,,,BATON ROUGE,PARISH,,NO,NO
5920,,,BOONE,DR,,,BATON ROUGE,"BATON ROUGE,PARISH",,NO,NO
5921,,,VENETIAN,AVE,,,BATON ROUGE,PARISH,,NO,NO
5923,,RUE,PROVENCE,,,,BATON ROUGE,BATON ROUGE,,YES,NO
5924,,,HIGH PINES,DR,,,BATON ROUGE,PARISH,,NO,NO
5925,,,CEDAR POINTE,AVE,,,BATON ROUGE,PARISH,,NO,NO
5926,,,CHESTNUT,DR,,,BATON ROUGE,PARISH,,NO,NO
5927,,,SANDHILL,CT,,,BATON ROUGE,PARISH,,NO,NO
5928,,,CLOVERHILL,BLVD,,,BATON ROUGE,PARISH,,NO,NO
5929,,,HARRINGTON,CT,,,BATON ROUGE,BATON ROUGE,,NO,NO
593,,,BOB PETTIT,BLVD,,,BATON ROUGE,BATON ROUGE,,NO,NO
5930,,,HARDWICK,DR,,,BATON ROUGE,BATON ROUGE,,NO,NO
5931,,,ASHBY,AVE,,,BATON ROUGE,BATON ROUGE,,NO,NO
5932,,,WINDRUSH HOLLOW,,,,BATON ROUGE,BATON ROUGE,,YES,NO
5933,,,LAKE BEAU PRE',BLVD,,,BATON ROUGE,BATON ROUGE,,YES,NO
5934,,,DALCOUR,DR,,,BATON ROUGE,BATON ROUGE,,YES,NO
5935,,,HILLBROOK,AVE,,,BATON ROUGE,PARISH,,NO,NO
5936,,,SCENIC GARDENS,AVE,,,BATON ROUGE,BATON ROUGE,,NO,NO
5937,,,ASHBOURNE,DR,E,,BATON ROUGE,BATON ROUGE,,NO,NO
5938,,,GENERAL FORREST,AVE,E,,BATON ROUGE,PARISH,,NO,NO
5939,S,,CHOCTAW,DR,,EXT,BATON ROUGE,BATON ROUGE,,NO,NO
16881,,,PARKER COLISEUM,LN,,,BATON ROUGE,BATON ROUGE,,NO,NO
5942,,,CICERO,AVE,,,BATON ROUGE,PARISH,,NO,NO
5943,,,CUYHANGA,PKWY,,,BATON ROUGE,BATON ROUGE,,NO,NO
5944,,,PARK ROWE,AVE,,,BATON ROUGE,PARISH,,NO,NO
5945,,,PARK ROWE,CIR,,,BATON ROUGE,PARISH,,NO,NO
5946,,,GOTHIC,DR,,,BATON ROUGE,PARISH,,NO,NO
595,,,BOCAGE,BLVD,,,BATON ROUGE,BATON ROUGE,,NO,NO
5950,,,FAIRHAVEN,AVE,,,BATON ROUGE,BATON ROUGE,,NO,NO
5951,,,GRONER,AVE,,,BATON ROUGE,PARISH,,NO,NO
5954,,,HIDDEN GATES,AVE,,,BATON ROUGE,BATON ROUGE,,NO,NO
5955,E,,HIDDEN GATES,DR,,,BATON ROUGE,BATON ROUGE,,NO,NO
5956,N,,HIDDEN GATES,AVE,,,BATON ROUGE,BATON ROUGE,,NO,NO
5957,W,,HIDDEN GATES,DR,,,BATON ROUGE,BATON ROUGE,,NO,NO
5958,,,RUELLE,DR,,,BATON ROUGE,BATON ROUGE,,NO,NO
5959,,,BASTIDE,DR,,,BATON ROUGE,BATON ROUGE,,NO,NO
596,,,BOCAGE,CT,E,,BATON ROUGE,BATON ROUGE,,NO,NO
5961,,,KINGCREST,PKWY,,,BATON ROUGE,BATON ROUGE,,NO,NO
5962,S,,LAKE SHADOW,DR,,,BATON ROUGE,PARISH,,NO,NO
5963,,,MISSIONARY RIDGE,AVE,,,BATON ROUGE,PARISH,,NO,NO
5964,,,AMISS,RD,,,BATON ROUGE,PARISH,,NO,NO
5965,E,,CONGRESS,DR,,,BATON ROUGE,BATON ROUGE,,NO,NO
5967,,,WORTH RIDGE,DR,,,BATON ROUGE,BATON ROUGE,,NO,NO
5968,,,MIGUEL,DR,,,BATON ROUGE,BATON ROUGE,,NO,NO
597,,,BOCAGE,CT,S,,BATON ROUGE,BATON ROUGE,,NO,NO
5976,,,MYRTLE,LN,,,BATON ROUGE,BATON ROUGE,,YES,NO
5977,N,,BOURGEOIS,DR,,,BATON ROUGE,BATON ROUGE,,NO,NO
5978,,,BOCAGE CIRCLE,DR,,,BATON ROUGE,BATON ROUGE,,YES,NO
5979,,,BANYAN TRACE,DR,,,BATON ROUGE,BATON ROUGE,,NO,NO
598,,,BOCAGE,CT,W,,BATON ROUGE,BATON ROUGE,,NO,NO
5980,,,BANYAN,CT,,,BATON ROUGE,BATON ROUGE,,NO,NO
5981,,,SUMMERVILLE,AVE,,,BATON ROUGE,PARISH,,NO,NO
5982,,,BROMLEY PARK,DR,,,BATON ROUGE,BATON ROUGE,,YES,NO
5983,,,WATERFORD,CT,,,BATON ROUGE,BATON ROUGE,,YES,NO
5984,,,KEANLAND,CT,,,BATON ROUGE,BATON ROUGE,,YES,NO
5985,,,SMITHFIELD,CT,,,BATON ROUGE,BATON ROUGE,,YES,NO
5986,,,CHARLESTON VILLA,DR,,,BATON ROUGE,PARISH,,NO,NO
5987,,,OAK PARK,CT,,,BATON ROUGE,PARISH,,NO,NO
5988,,,KELLY WOOD,CT,,,BATON ROUGE,PARISH,,NO,NO
5989,,,PEBBLE BEACH,DR,,,BATON ROUGE,PARISH,,NO,NO
599,,,BODO,DR,,,BAKER,BAKER,,NO,NO
5990,,,PEBBLE BEACH,CT,,,BATON ROUGE,PARISH,,NO,NO
5991,,,ARLINGTON,LN,,,BATON ROUGE,BATON ROUGE,,NO,NO
5992,,,ARLINGTON,CT,,,BATON ROUGE,BATON ROUGE,,NO,NO
5993,,,BELLE POINTE,ALY,,,BATON ROUGE,BATON ROUGE,,NO,NO
5994,,,CYPRESS HALL,ALY,,,BATON ROUGE,BATON ROUGE,,NO,NO
5995,,,MOUNT HOPE,ALY,,,BATON ROUGE,BATON ROUGE,,NO,NO
5996,,,PLANTATION,LN,,,BATON ROUGE,BATON ROUGE,,NO,NO
5997,,,ANTIOCH,CT,,,BATON ROUGE,PARISH,,NO,NO
16882,,,SPRUCE,LN,,,BATON ROUGE,BATON ROUGE,,NO,NO
16883,,,LAURA,CIR,,,BATON ROUGE,BATON ROUGE,,YES,NO
6,N,,9TH,ST,,,BATON ROUGE,BATON ROUGE,,NO,NO
60,N,,48TH,ST,,,BATON ROUGE,BATON ROUGE,,NO,NO
600,,,BOGAN,WALK,,,BATON ROUGE,BATON ROUGE,,NO,NO
6001,,,GATEWAY,DR,,,BATON ROUGE,PARISH,,NO,NO
6002,,RUE,DAUPHINE,,,,BATON ROUGE,PARISH,,NO,NO
6003,,RUE,D'ORLEANS,,,,BATON ROUGE,PARISH,,NO,NO
6004,,,D.J. RICHARDSON,DR,,,BATON ROUGE,PARISH,,YES,NO
6005,,,ACADEMIA,CT,,,BATON ROUGE,PARISH,,NO,NO
6006,,,HOMECOMING,DR,,,BATON ROUGE,PARISH,,NO,NO
6007,,,WHITE OAK,PL,,,BATON ROUGE,PARISH,,NO,NO
6008,,,CAPITOL,AVE,,,BATON ROUGE,BATON ROUGE,,NO,NO
6009,,,REVEILLE,AVE,,,BATON ROUGE,PARISH,,NO,NO
601,,,BOGWOOD,AVE,,,CENTRAL,CENTRAL,,NO,NO
6010,,,NICHOLSON LAKE,DR,,,BATON ROUGE,PARISH,,NO,NO
6011,,,LAKEMIST,AVE,,,BATON ROUGE,PARISH,,NO,NO
6012,,,NORTHBANK,DR,,,BATON ROUGE,PARISH,,NO,NO
6013,,,SOUTHBANK,DR,,,BATON ROUGE,PARISH,,NO,NO
6014,,,WINDING LAKE,AVE,,,BATON ROUGE,PARISH,,NO,NO
6015,,,TIDE,DR,,,BATON ROUGE,PARISH,,NO,NO
6016,,,EASTBANK,AVE,,,BATON ROUGE,PARISH,,NO,NO
6017,,,LAG TEE,CT,,,BATON ROUGE,PARISH,,NO,NO
6018,,,KISMET,ALY,,,BATON ROUGE,BATON ROUGE,,NO,NO
6019,,,NICHOLS CAMP,RD,,,BATON ROUGE,PARISH,,YES,NO
602,E,,BOLIVAR,DR,,,BATON ROUGE,PARISH,,NO,NO
6020,,,RIDGE WAY,AVE,,,BATON ROUGE,PARISH,,NO,NO
6021,,,WILSON WAY,DR,,,BATON ROUGE,PARISH,,NO,NO
6022,,,BRIAR LEAF,DR,,,BATON ROUGE,PARISH,,NO,NO
6023,,,THORN BRIAR,DR,,,BATON ROUGE,PARISH,,NO,NO
6024,,,IVY TERRACE,DR,,,BATON ROUGE,PARISH,,NO,NO
6025,,,MEADOW RIDGE WAY,DR,,,BATON ROUGE,PARISH,,NO,NO
6026,,,FOXGATE,DR,,,BATON ROUGE,PARISH,,NO,NO
6027,,,FENWICK,AVE,,,BATON ROUGE,PARISH,,NO,NO
6028,,,SPRING GROVE,DR,,,BATON ROUGE,PARISH,,NO,NO
6029,,,SPRINGTREE,AVE,,,BATON ROUGE,PARISH,,NO,NO
603,S,,BOLIVAR,DR,,,BATON ROUGE,PARISH,,NO,NO
6030,,,JAMESTOWNE,CT,,,BATON ROUGE,PARISH,,YES,NO
6031,,,PECAN GROVE,AVE,,,ZACHARY,PARISH,,NO,NO
6032,,,PLEASANT RIDGE,AVE,,,ZACHARY,PARISH,,NO,NO
6034,,,QUAIL PARK,AVE,,,BATON ROUGE,PARISH,,NO,NO
6035,,,HIDDEN RIDGE,LN,,,BATON ROUGE,BATON ROUGE,,NO,NO
6036,,,HIDDEN RIDGE,DR,,,BATON ROUGE,BATON ROUGE,,NO,NO
6037,,,HIDDEN RIDGE,CT,,,BATON ROUGE,BATON ROUGE,,NO,NO
6038,,,BUR OAK,DR,,,ZACHARY,PARISH,,NO,NO
604,,,BON CREST,AVE,,,BATON ROUGE,BATON ROUGE,,NO,NO
6040,,,ALLENA,DR,,,CENTRAL,CENTRAL,,NO,NO
6041,,,KENRICK,AVE,,,CENTRAL,CENTRAL,,NO,NO
6042,,,DEER TRAIL,AVE,,,ZACHARY,PARISH,,YES,NO
6043,,,WINDSOR VILLAGE,DR,,,BATON ROUGE,PARISH,,NO,NO
6044,,,PECAN HILL,DR,,,ZACHARY,PARISH,,NO,NO
6045,,,PECAN CROSSING,AVE,,,ZACHARY,PARISH,,NO,NO
6046,,,FAITH COURT,ST,,,BATON ROUGE,BATON ROUGE,,NO,NO
6047,,,OLLIE,DR,,,BATON ROUGE,BATON ROUGE,,YES,NO
6048,,,TOWNE CENTER,BLVD,,,BATON ROUGE,"BATON ROUGE,PARISH",,YES,NO
605,,,BON DICKEY,DR,,,CENTRAL,CENTRAL,,NO,NO
6050,,,LAGOON,CT,,,GREENWELL SPRINGS,CENTRAL,,NO,NO
6051,,,MICAH'S,WAY,,,GREENWELL SPRINGS,CENTRAL,,NO,NO
6052,,,LOCH BEND,AVE,,,GREENWELL SPRINGS,CENTRAL,,NO,NO
6053,,,PERKINS ROWE,,,,BATON ROUGE,PARISH,,YES,NO
6054,,,W.K. GORDON,ST,,,BATON ROUGE,BATON ROUGE,SEE STREET NAME CHANGE LIST,NO,NO
6055,E,,PURPLE MARTIN,CT,,,BATON ROUGE,PARISH,,NO,NO
6056,W,,PURPLE MARTIN,CT,,,BATON ROUGE,PARISH,,NO,NO
6033,,,HIGH PLAINS,DR,,,ZACHARY,"PARISH,ZACHARY",,NO,NO
6057,,,MARTIN LAKE,DR,,,BATON ROUGE,PARISH,,NO,NO
6058,,,QUARTER,LN,,,BATON ROUGE,PARISH,,YES,NO
6059,,,ROSE PINE,LN,,,BATON ROUGE,PARISH,,YES,NO
606,,,BON DURANT,DR,,,BATON ROUGE,BATON ROUGE,,NO,NO
6060,,,HAGEWOOD,LN,,,BATON ROUGE,PARISH,,YES,NO
6061,,,LONE PINE,LN,,,BATON ROUGE,PARISH,,YES,NO
6062,,,BRENNEN,DR,,,CENTRAL,CENTRAL,,NO,NO
6063,,,BRIANNA,AVE,,,CENTRAL,CENTRAL,,NO,NO
6064,,,BATON ROUGE BARGE CANAL,RD,,,BATON ROUGE,PARISH,,NO,NO
6065,,,WATERTON,DR,,,BATON ROUGE,PARISH,,NO,NO
6066,,,CRANBROOK,CT,,,BATON ROUGE,PARISH,,NO,NO
6067,,,RIMROCK,CT,,,BATON ROUGE,PARISH,,NO,NO
6068,,,BANFF,CT,,,BATON ROUGE,PARISH,,NO,NO
